item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (10/27),"57,140",111,04,1일전 (10/26),"57,251",1주일전 (10/20),"59,867",2주일전 (10/13),"56,750",1개월전,"42,824",1년전,"50,891",일평년,"52,620"
찹쌀,일반계(1kg),상품,1kg,당일 (10/27),"3,708",112,04,1일전 (10/26),"3,708",1주일전 (10/20),"3,487",2주일전 (10/13),"3,820",1개월전,"3,770",1년전,"3,745",일평년,"4,595"
콩,흰 콩(국산)(500g),상품,500g,당일 (10/27),"5,046",141,04,1일전 (10/26),"5,046",1주일전 (10/20),"5,046",2주일전 (10/13),"5,046",1개월전,"4,936",1년전,"5,584",일평년,"5,071"
팥,붉은 팥(국산)(500g),상품,500g,당일 (10/27),"8,244",142,04,1일전 (10/26),"8,244",1주일전 (10/20),"7,983",2주일전 (10/13),"8,166",1개월전,"8,047",1년전,"7,929",일평년,"7,827"
녹두,국산(500g),상품,500g,당일 (10/27),"12,362",143,04,1일전 (10/26),"12,362",1주일전 (10/20),"12,362",2주일전 (10/13),"12,362",1개월전,"11,110",1년전,"11,234",일평년,"9,032"
고구마,밤(1kg),상품,1kg,당일 (10/27),"5,438",151,04,1일전 (10/26),"5,188",1주일전 (10/20),"5,268",2주일전 (10/13),"5,344",1개월전,"5,568",1년전,"4,939",일평년,"5,349"
감자,수미(노지)(100g),상품,100g,당일 (10/27),371,152,04,1일전 (10/26),371,1주일전 (10/20),370,2주일전 (10/13),369,1개월전,341,1년전,422,일평년,317
메밀,메밀(수입)(1kg),중품,1kg,당일 (10/27),"3,400",144,05,1일전 (10/26),"3,400",1주일전 (10/20),"3,400",2주일전 (10/13),"3,400",1개월전,"3,867",1년전,"4,700",일평년,"3,340"
배추,여름(고랭지)(1포기),상품,1포기,당일 (10/27),"4,423",211,04,1일전 (10/26),"4,780",1주일전 (10/20),"5,596",2주일전 (10/13),"7,019",1개월전,"6,193",1년전,"4,745",일평년,"4,549"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (10/27),"4,423",211,04,1일전 (10/26),"4,780",1주일전 (10/20),"5,596",2주일전 (10/13),"7,019",1개월전,"6,193",1년전,"4,745",일평년,"4,549"
